exponent,min_runtime_old,min_runtime_new
3427, 0.001149040002928814,6.136000229162164e-05
3428, 0.0012220099997648504,6.167000174173154e-05
3429, 0.0016377299980376847,4.9530000978847966e-05
3430, 0.0015943500002322253,6.59100005577784e-05
3431, 0.0011499599968374241,6.71599991619587e-05
3432, 0.0011208400028408505,6.455000038840808e-05
3433, 0.0009675999972387217,6.751999899279326e-05
3434, 0.0009587189997546375,3.4789998608175665e-05
3435, 0.0010113399985129945,3.540999750839546e-05
3436, 0.0009359899995615706,3.47299974237103e-05
3437, 0.001113049998821225,3.5549997846828774e-05
3438, 0.0009679590002633631,3.545999788912013e-05
3439, 0.0009238300008291844,3.6180001188768074e-05
3440, 0.0009497899991401937,4.7510999138467014e-05
3441, 0.001007888997264672,3.502899926388636e-05
3442, 0.0011249299968767446,3.4950000554090366e-05
3443, 0.0010048799995274749,3.588000254239887e-05
3444, 0.0010453800023242366,3.437100167502649e-05
3445, 0.0010143799991055857,3.51290000253357e-05
3446, 0.0012607300013769418,3.49000001733657e-05
3447, 0.0013241999986348674,3.795999873545952e-05
3448, 0.0014350099991133902,6.161999772302806e-05
3449, 0.0012664599998970516,3.517000004649162e-05
3450, 0.001044528999045724,6.380999911925755e-05
3451, 0.0010637199993652757,4.548000288195908e-05
3452, 0.0011465600000519771,5.343999873730354e-05
3453, 0.0014052999977138825,5.7939996622735634e-05
3454, 0.0014100599983066786,5.588000203715637e-05
3455, 0.0017027499998221174,6.018899875925854e-05
3456, 0.0017472899999120273,5.588000203715637e-05
3457, 0.0016701509994163644,5.7810000726021826e-05
3458, 0.0012827099999412894,5.689099998562597e-05
3459, 0.0011062900011893362,3.4500000765547156e-05
3460, 0.0010723400009737816,3.569000182324089e-05
3461, 0.0011989300001005176,3.638000271166675e-05
3462, 0.0012052999991283286,3.637999907368794e-05
3463, 0.0011228489966015331,3.5591001505963504e-05
3464, 0.0009579599973221775,4.7409997932845727e-05
3465, 0.0009601999990991317,3.569999898900278e-05
3466, 0.0009724299998197239,3.4740001865429804e-05
3467, 0.0010197599985986017,4.420999903231859e-05
3468, 0.0010641400003805757,3.466000271146186e-05
3469, 0.001084980001905933,3.5450000723358244e-05
3470, 0.0011622899983194657,3.541000114637427e-05
3471, 0.0011419590009609237,3.6389999877428636e-05
3472, 0.0010907200012297835,5.1279999752296135e-05
3473, 0.0012699600010819267,3.5359997127670795e-05
3474, 0.001546358998893993,5.7690001995069906e-05
3475, 0.0010114090000570286,5.833999966853298e-05
3476, 0.0009645600002841093,4.0759998228168115e-05
3477, 0.0010567500030447263,3.5280001611681655e-05
3478, 0.0009917700008372776,3.508000008878298e-05
3479, 0.001034079999953974,3.608000042731874e-05
3480, 0.0009953200024028774,3.554900104063563e-05
3481, 0.0010791299973789137,5.0968999858014286e-05
3482, 0.0011466400028439239,3.562900019460358e-05
3483, 0.0010278899972036015,6.338000093819574e-05
3484, 0.0010458799988555256,3.5569999454310164e-05
3485, 0.0010586200005491264,3.750999894691631e-05
3486, 0.0009602200007066131,3.5540000681066886e-05
3487, 0.0010323399983462878,3.633999949670397e-05
3488, 0.0010281699978804681,3.493000258458778e-05
3489, 0.000982798999757506,3.513999763526954e-05
3490, 0.0010492500005057082,3.482000101939775e-05
3491, 0.0009850399983406533,3.5709999792743474e-05
3492, 0.0009901799967337865,3.446000118856318e-05
3493, 0.0010583389994280878,3.522000042721629e-05
3494, 0.0010907700016105082,6.320999818854034e-05
3495, 0.001242999998794403,3.651999941212125e-05
3496, 0.0013024599975324236,5.237000004854053e-05
3497, 0.0010081200016429648,6.519999806187116e-05
3498, 0.0010016990017902572,3.6139997973805293e-05
3499, 0.0012434800009941682,4.629000250133686e-05
3500, 0.0009880400029942393,6.121000114944763e-05
3501, 0.0011135700005979743,3.588999970816076e-05
3502, 0.0010241599993605632,3.6509998608380556e-05
3503, 0.0011801390028267633,3.673999890452251e-05
3504, 0.0009734300001582596,6.135099829407409e-05
3505, 0.001146829999925103,6.335000216495246e-05
3506, 0.0010939290004898794,3.534999996190891e-05
3507, 0.0011722099989128765,3.984000068157911e-05
3508, 0.001597989998117555,6.91599998390302e-05
3509, 0.0013799099979223683,6.457999916165136e-05
3510, 0.001249090000783326,3.631000072346069e-05
3511, 0.0016270990017801523,6.76199997542426e-05
3512, 0.0013275299970700871,6.8860001192661e-05
3513, 0.001311249998252606,4.895999882137403e-05
3514, 0.001599010000063572,6.436000330722891e-05
3515, 0.0015896000004431698,6.385099914041348e-05
3516, 0.001605879999260651,6.095999924582429e-05
3517, 0.0016022389972931705,6.397999823093414e-05
3518, 0.0014884699994581752,6.439999924623407e-05
3519, 0.0013975900001241826,3.896999987773597e-05
3520, 0.0011583189989323728,3.496000135783106e-05
3521, 0.0010469700027897488,3.6489997000899166e-05
3522, 0.0010967399975925218,3.4949000109918416e-05
3523, 0.001274109999940265,3.730000025825575e-05
3524, 0.0012307800025155302,6.506000136141665e-05
3525, 0.000995269998384174,3.6229997931513935e-05
3526, 0.0012814399997296277,3.619999915827066e-05
3527, 0.0011551899988262448,3.7570000131381676e-05
3528, 0.0010648999996192288,6.272000246099196e-05
3529, 0.0011598400014918298,3.619999915827066e-05
3530, 0.00105760999940685,4.043000080855563e-05
3531, 0.000982569999905536,3.654999818536453e-05
3532, 0.0009875899995677173,3.572999776224606e-05
3533, 0.0012900199981231708,6.648000271525234e-05
3534, 0.0012710900009551551,5.8639998314902186e-05
3535, 0.0014036800021131057,6.747999941580929e-05
3536, 0.001123530000768369,3.515999924275093e-05
3537, 0.0010389099988969974,3.920900053344667e-05
3538, 0.0010684500011848286,3.609100167523138e-05
3539, 0.001576939997903537,7.039000047370791e-05
3540, 0.0011570799979381263,3.690000085043721e-05
3541, 0.0011353800000506453,6.358000246109441e-05
3542, 0.0014662299981864635,5.658000009134412e-05
3543, 0.0011643399993772618,7.782000102452002e-05
3544, 0.0012305199998081662,3.958999877795577e-05
3545, 0.0013380700002016965,4.050999996252358e-05
3546, 0.0012814489964512177,7.297000047401525e-05
3547, 0.0011778400003095157,6.471000233432278e-05
3548, 0.001224040002853144,3.9980001020012423e-05
3549, 0.001264159996935632,7.860000187065452e-05
3550, 0.0011882599974342156,4.2809999285964295e-05
3551, 0.0018360100002610125,7.24199999240227e-05
3552, 0.0010906799980148207,3.921000097761862e-05
3553, 0.0017733299973770045,4.3280000681988895e-05
3554, 0.0016032599996833596,7.133000326575711e-05
3555, 0.0011645800004771445,6.850999852758832e-05
3556, 0.0017524199975014199,6.73100003041327e-05
3557, 0.0011909900022146758,4.7780002205399796e-05
3558, 0.001341400002274895,4.042900036438368e-05
3559, 0.0014181099977577105,7.638000170118175e-05
3560, 0.001312199001404224,3.921999814338051e-05
3561, 0.0013369000007514842,3.999000182375312e-05
3562, 0.0015903700004855637,4.125999839743599e-05
3563, 0.0018754689990601037,7.438000102411024e-05
3564, 0.0017687600011413451,7.470999844372272e-05
3565, 0.0018209490008302964,8.353999874088913e-05
3566, 0.0018541099998401478,8.286000229418278e-05
3567, 0.0014914600033080205,7.686000026296824e-05
3568, 0.0014768199980608188,4.045999958179891e-05
3569, 0.0012549490020319354,7.686000026296824e-05
3570, 0.0011651499989966396,4.008000178146176e-05
3571, 0.0013567099995270837,4.1300001612398773e-05
3572, 0.0017671089990471955,7.895999806351028e-05
3573, 0.0018672789992706385,7.11799984856043e-05
3574, 0.0018893900014518294,7.19599993317388e-05
3575, 0.0017158599985123146,6.455000038840808e-05
3576, 0.0017510100005893037,6.655999823124148e-05
3577, 0.001699600001302315,6.443999882321805e-05
3578, 0.0016439199971500784,6.426999971154146e-05
3579, 0.0017068599991034716,6.397000106517226e-05
3580, 0.0018009589985013008,6.339000174193643e-05
3581, 0.0016619800007902086,6.645000030403025e-05
3582, 0.0017066200016415678,6.618000043090433e-05
3583, 0.0015447799996763933,6.56100019114092e-05
3584, 0.0019105800020042807,6.587999814655632e-05
3585, 0.0017632199997024145,6.257999848457985e-05
3586, 0.0017483789997640997,6.409999696188606e-05
3587, 0.0016436000005342066,6.438999844249338e-05
3588, 0.001726520000374876,6.93199981469661e-05
3589, 0.00178112000139663,6.874999962747097e-05
3590, 0.00160224900173489,6.663000021944754e-05
3591, 0.0017395489994669333,7.067000115057454e-05
3592, 0.0016921800015552435,6.489999941550195e-05
3593, 0.0017008089998853393,6.278999717324041e-05
3594, 0.0015530999990005512,6.179999763844535e-05
3595, 0.0016753000018070452,6.239000140340067e-05
3596, 0.0016636500004096888,5.959999907645397e-05
3597, 0.001140309999755118,6.5589996665949e-05
3598, 0.0012854800006607547,3.753999772015959e-05
3599, 0.001075680000212742,6.797000241931528e-05
3600, 0.0012889200006611645,3.564000144251622e-05
3601, 0.0011266090004937723,3.659000140032731e-05
3602, 0.0013428099991870113,3.694900078698993e-05
3603, 0.0010437500022817403,5.770999996457249e-05
3604, 0.0015226899995468557,3.635999746620655e-05
3605, 0.0016449299982923549,3.730000025825575e-05
3606, 0.001640840000618482,6.135000148788095e-05
3607, 0.001025351000862429,6.522999683511443e-05
3608, 0.0010027700009231921,3.573999856598675e-05
3609, 0.0010829389975697268,3.65999985660892e-05
3610, 0.0013782900023215916,3.654999818536453e-05
3611, 0.0013991800005896948,4.533099854597822e-05
3612, 0.0011123500007670373,3.772999843931757e-05
3613, 0.0010917689978668932,3.805999949690886e-05
3614, 0.001384269999107346,3.7689998862333596e-05
3615, 0.0014488300002994947,3.997000021627173e-05
3616, 0.001386478998028906,6.253100218600594e-05
3617, 0.0010568689976935275,3.667000055429526e-05
3618, 0.0011904200000572018,3.685000046971254e-05
3619, 0.0015386000013677403,3.780000042752363e-05
3620, 0.0010133510004379787,3.649000063887797e-05
3621, 0.001095399999030633,3.728000228875317e-05
3622, 0.0013222299967310391,6.507999933091924e-05
3623, 0.001295609999942826,6.528000085381791e-05
3624, 0.0014854500004730653,3.615099922171794e-05
3625, 0.001346368997474201,6.123000275692903e-05
3626, 0.0010827699989022221,4.9860002036439255e-05
3627, 0.0010459699988132343,3.9030001062201336e-05
3628, 0.0010310489997209515,3.724999987753108e-05
3629, 0.0010822199983522296,3.810999987763353e-05
3630, 0.0010662799977581017,3.782000203500502e-05
3631, 0.0010370700001658406,4.0970000554807484e-05
3632, 0.0010712799994507805,3.626000034273602e-05
3633, 0.001078460001735948,3.7120000342838466e-05
3634, 0.0010609900018607732,4.2479998228373006e-05
3635, 0.0010548700010986067,3.7739999243058264e-05
3636, 0.001056729000993073,3.665999975055456e-05
3637, 0.0010239290022582281,3.73799994122237e-05
3638, 0.0010348499999963678,3.719999949680641e-05
3639, 0.0015234300008160062,5.032999979448505e-05
3640, 0.001682939000602346,6.758000017725863e-05
3641, 0.0012719500009552576,5.977999899187125e-05
3642, 0.0011013100011041388,4.21799995820038e-05
3643, 0.0015221600006043445,4.228999750921503e-05
3644, 0.0012479399993026163,6.57599994156044e-05
3645, 0.0012883399976999499,3.8329999370034784e-05
3646, 0.0011219400003028568,3.9009999454719946e-05
3647, 0.0012407499998516869,3.895000190823339e-05
3648, 0.0016781900012574624,6.366000161506236e-05
3649, 0.0014226799976313487,6.438999844249338e-05
3650, 0.0017010299998219125,6.651000148849562e-05
3651, 0.0015833590005058795,6.861000292701647e-05
3652, 0.0014219100012269337,5.92399992456194e-05
3653, 0.001086049000150524,4.246900061843917e-05
3654, 0.0010644399990269449,3.76799980585929e-05
3655, 0.0011231900025450159,3.847999687422998e-05
3656, 0.0011196800005564,3.701000241562724e-05
3657, 0.0010909199991147034,6.580000263056718e-05
3658, 0.0012217099974805024,6.394999945769086e-05
3659, 0.0010655199985194486,3.829000343102962e-05
3660, 0.0010739099998318125,3.7450001400429755e-05
3661, 0.001121629997214768,3.8300000596791506e-05
3662, 0.0010872900020331144,6.929000301170163e-05
3663, 0.001326310997683322,3.871999797411263e-05
3664, 0.0011263300002610777,6.366000161506236e-05
3665, 0.0012790000000677537,3.767000089283101e-05
3666, 0.0010784999976749532,3.7409998185466975e-05
3667, 0.0010807600010593887,3.8630001654382795e-05
3668, 0.0010530899999139365,3.823999941232614e-05
3669, 0.0013300690006872173,3.863999882014468e-05
3670, 0.0011284400025033392,3.8559999666176736e-05
3671, 0.0011265899993304629,3.9269998524105176e-05
3672, 0.0010707100009312853,3.7620000512106344e-05
3673, 0.0010683500004233792,3.867000123136677e-05
3674, 0.0010340700027882122,3.825000021606684e-05
3675, 0.0010930400021607056,3.896999987773597e-05
3676, 0.0010697200013964903,4.3680000089807436e-05
3677, 0.0010790900014399085,3.9159996958915144e-05
3678, 0.001064359999872977,3.890000152750872e-05
3679, 0.0011168899982294533,3.944000127376057e-05
3680, 0.0011312200003885664,3.909999941242859e-05
3681, 0.0011009400004695635,3.782000203500502e-05
3682, 0.0010832500011019874,3.7570000131381676e-05
3683, 0.0011679790004563984,4.8330999561585486e-05
3684, 0.0011697100017045159,3.826999818556942e-05
3685, 0.0011685300014505628,3.92299989471212e-05
3686, 0.0010389400013082195,4.749999789055437e-05
3687, 0.001303319997532526,3.93089976569172e-05
3688, 0.0012873300001956522,3.8320002204272896e-05
3689, 0.0013517590014089365,6.794000000809319e-05
3690, 0.00112521000119159,4.4180000259075314e-05
3691, 0.0017825900031311903,6.872999801998958e-05
3692, 0.0011403590033296496,6.632900112890638e-05
3693, 0.0012483499995141756,5.197999780648388e-05
3694, 0.0011508099996717647,3.863999882014468e-05
3695, 0.001066790002369089,6.894999751239084e-05
3696, 0.0012172000024293084,3.7409998185466975e-05
3697, 0.0010840399991138838,6.851999933132902e-05
3698, 0.001116899999033194,3.803000072366558e-05
3699, 0.0011139500020362902,3.9050002669682726e-05
3700, 0.0011931890003324952,6.811999992351048e-05
3701, 0.0011272099982306827,4.0489001548849046e-05
3702, 0.001172718999441713,4.216000161250122e-05
3703, 0.0010580400012258906,4.027999966638163e-05
3704, 0.0010908289987128228,3.85490020562429e-05
3705, 0.0012859000016760547,6.630999996559694e-05
3706, 0.0011889199995493982,5.980999776511453e-05
3707, 0.0014414189972740132,4.010900011053309e-05
3708, 0.0012051490011799615,4.322000313550234e-05
3709, 0.0012817099996027537,4.3119998736074194e-05
3710, 0.0013233490026323125,7.181100227171555e-05
3711, 0.0012168200009909924,4.43499993707519e-05
3712, 0.0012030100006086286,4.0949998947326094e-05
3713, 0.0012175099982414395,4.193000131635927e-05
3714, 0.001190639999549603,4.171000182395801e-05
3715, 0.0013156399982108269,4.241999704390764e-05
3716, 0.0012245699981576763,5.1300001359777525e-05
3717, 0.001417020001099445,4.2219999158987775e-05
3718, 0.001226259999384638,6.877000123495236e-05
3719, 0.00169506000020192,4.533999890554696e-05
3720, 0.001606679998076288,7.897999967099167e-05
3721, 0.001493469000706682,4.3840002035722136e-05
3722, 0.001727740000205813,4.688000262831338e-05
3723, 0.0011965300000156276,5.3450999985216185e-05
3724, 0.002007429000514094,7.3819999670377e-05
3725, 0.0019955890020355582,7.52909982111305e-05
3726, 0.0019918899997719564,7.551000089733861e-05
3727, 0.0020120999979553744,7.888000254752114e-05
3728, 0.0019440799987933133,7.386000288533978e-05
3729, 0.0016256989983958192,7.446000017807819e-05
3730, 0.0015337199984060135,5.107000106363557e-05
3731, 0.0011910100001841784,4.3140000343555585e-05
3732, 0.001206540000566747,5.046000296715647e-05
3733, 0.0020651390004786663,7.95599989942275e-05
3734, 0.00186634000056074,7.777000064379536e-05
3735, 0.0016289000013784971,7.448000178555958e-05
3736, 0.0018521400015742984,6.931000098120421e-05
3737, 0.0018744989974948112,7.012000060058199e-05
3738, 0.0017966900013561826,7.035999806248583e-05
3739, 0.0016501690006407443,6.491000021924265e-05
3740, 0.0018080299996654503,5.976999818813056e-05
3741, 0.0012581400005728938,7.470999844372272e-05
3742, 0.0013458799985528458,3.982999987783842e-05
3743, 0.0016713400000298861,6.12600015301723e-05
3744, 0.0016852700027811807,6.144999861135148e-05
3745, 0.0018010200001299381,4.9410002247896045e-05
3746, 0.0011932400011573918,7.122999886632897e-05
3747, 0.001261640001757769,6.51299997116439e-05
3748, 0.001575989997945726,3.92399997508619e-05
3749, 0.001636720000533387,7.390000246232376e-05
3750, 0.0018407790012133773,7.330900189117528e-05
3751, 0.0011218799991183914,7.423000351991504e-05
3752, 0.001393450002069585,3.850999928545207e-05
3753, 0.0012121399995521642,3.925999772036448e-05
3754, 0.0014178990022628568,6.2189999880502e-05
3755, 0.0014711700023326557,4.072999945492484e-05
3756, 0.0015194400002656039,7.054999878164381e-05
3757, 0.001578460000018822,4.007999814348295e-05
3758, 0.0010912390025623608,4.050999996252358e-05
3759, 0.0016703289984434377,4.116999843972735e-05
3760, 0.0015781000001879875,7.181999899330549e-05
3761, 0.001731169999402482,6.752999979653396e-05
3762, 0.0013501899993570987,7.291099973372184e-05
3763, 0.001253280002856627,4.0709997847443447e-05
3764, 0.0011225500020373147,3.941999966627918e-05
3765, 0.0018089700024574995,6.972999835852534e-05
3766, 0.0017156700014311355,4.0879996959120035e-05
3767, 0.00181711000186624,4.1679999412735924e-05
3768, 0.001796329001081176,7.256000026245601e-05
3769, 0.0015725200028100517,4.389999958220869e-05
3770, 0.0016113500023493543,7.32000007701572e-05
3771, 0.0017906399989442434,5.16500003868714e-05
3772, 0.0018226300016976893,7.286999971256591e-05
